vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,11-01-2019 12:13,11-01-2019 12:18,3,0.93,1,N,186,90,1,5,0,0.5,1.16,0,0.3,6.96,
2,31-01-2019 19:55,31-01-2019 20:01,3,1.76,1,N,166,238,1,7,1,0.5,1.76,0,0.3,10.56,0
2,19-01-2019 21:26,19-01-2019 21:39,3,1.47,1,N,142,48,2,10,0.5,0.5,0,0,0.3,11.3,
2,23-01-2019 08:07,23-01-2019 09:04,3,16.31,2,N,132,144,1,52,0,0.5,14.64,5.76,0.3,73.2,0
2,01-01-2019 22:19,01-01-2019 22:29,3,1.91,1,N,230,239,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,08-01-2019 16:59,08-01-2019 17:08,3,1.78,1,N,234,68,1,8,1,0.5,0,0,0.3,9.8,
1,01-01-2019 18:50,01-01-2019 19:01,3,2.3,1,N,186,229,1,10,0,0.5,3.24,0,0.3,14.04,
2,26-01-2019 13:53,26-01-2019 14:13,3,1.57,1,N,100,163,1,12.5,0,0.5,2.66,0,0.3,15.96,0
2,19-01-2019 11:12,19-01-2019 11:40,3,5.4,1,N,237,112,1,22,0,0.5,6.84,0,0.3,29.64,
2,16-01-2019 11:12,16-01-2019 11:59,3,10.12,1,N,138,231,1,38,0,0.5,7.76,0,0.3,46.56,
2,30-01-2019 06:34,30-01-2019 06:43,3,3.6,1,N,148,141,2,11.5,0,0.5,0,0,0.3,12.3,0
2,04-01-2019 11:05,04-01-2019 11:13,3,1.48,1,N,158,246,1,7.5,0,0.5,1.66,0,0.3,9.96,
1,21-01-2019 07:17,21-01-2019 07:22,3,1.5,1,N,151,239,1,7,0,0.5,1.95,0,0.3,9.75,0
2,29-01-2019 20:58,29-01-2019 21:04,3,0.91,1,N,230,162,1,6,0.5,0.5,1.46,0,0.3,8.76,0
2,19-01-2019 15:38,19-01-2019 15:47,3,0.89,1,N,262,263,1,7,0,0.5,1.56,0,0.3,9.36,
2,06-01-2019 11:11,06-01-2019 11:15,3,0.54,1,N,90,90,2,4.5,0,0.5,0,0,0.3,5.3,
2,01-01-2019 04:13,01-01-2019 04:20,3,2.22,1,N,230,238,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,20-01-2019 20:54,20-01-2019 21:01,3,1.26,1,N,142,48,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,01-01-2019 02:38,01-01-2019 02:42,3,0.5,1,N,79,79,1,4.5,0.5,0.5,1.15,0,0.3,6.95,
2,02-01-2019 16:02,02-01-2019 16:10,3,1.45,1,N,261,148,1,7.5,1,0.5,1.86,0,0.3,11.16,
2,18-01-2019 21:12,18-01-2019 21:16,3,0.66,1,N,75,75,1,5,0.5,0.5,1.58,0,0.3,7.88,
2,15-01-2019 18:52,15-01-2019 18:59,3,1.93,1,N,226,260,1,8,1,0.5,0,0,0.3,9.8,
2,18-01-2019 09:44,18-01-2019 10:11,3,3.56,1,N,163,158,1,18.5,0,0.5,3.86,0,0.3,23.16,
1,12-01-2019 16:19,12-01-2019 16:27,3,4.6,1,N,132,219,2,14,0,0.5,0,0,0.3,14.8,
2,11-01-2019 22:59,11-01-2019 23:29,3,5.23,1,N,141,83,2,22.5,0.5,0.5,0,0,0.3,23.8,
2,21-01-2019 05:20,21-01-2019 05:22,3,0.6,1,N,141,263,1,4.5,0.5,0.5,2,0,0.3,7.8,0
2,13-01-2019 16:50,13-01-2019 17:06,3,2.64,1,N,144,186,1,12,0,0.5,2.56,0,0.3,15.36,
1,31-01-2019 16:48,31-01-2019 17:15,3,2.4,1,N,236,233,1,17,1,0.5,3.75,0,0.3,22.55,0
2,23-01-2019 15:38,23-01-2019 15:45,3,1.15,1,N,230,142,1,6.5,0,0.5,1.46,0,0.3,8.76,0
2,15-01-2019 08:29,15-01-2019 08:40,3,1.32,1,N,246,246,1,9,0,0.5,1.96,0,0.3,11.76,
2,15-01-2019 00:37,15-01-2019 00:45,3,1.25,1,N,230,233,2,7,0.5,0.5,0,0,0.3,8.3,
2,26-01-2019 18:14,26-01-2019 18:30,3,1.65,1,N,161,234,1,11,0,0.5,2.36,0,0.3,14.16,0
1,01-01-2019 18:06,01-01-2019 18:21,3,2.9,1,N,236,142,2,12.5,0,0.5,0,0,0.3,13.3,
2,03-01-2019 10:27,03-01-2019 10:29,3,0.74,1,N,236,75,2,4.5,0,0.5,0,0,0.3,5.3,
2,31-01-2019 13:24,31-01-2019 13:36,3,1.7,1,N,234,148,1,9.5,0,0.5,2.06,0,0.3,12.36,0
2,24-01-2019 08:00,24-01-2019 08:07,3,1.01,1,N,24,238,1,6.5,0,0.5,1.82,0,0.3,9.12,0
1,23-01-2019 20:15,23-01-2019 20:50,3,12,1,N,137,220,1,37,0.5,0.5,4,2.64,0.3,44.94,0
2,01-01-2019 12:40,01-01-2019 12:43,3,0.46,1,N,264,264,2,3.5,0,0.5,0,0,0.3,4.3,
2,13-01-2019 22:22,13-01-2019 22:28,3,1.36,1,N,158,234,1,7,0.5,0.5,2.08,0,0.3,10.38,
1,12-01-2019 18:34,12-01-2019 19:18,3,20.1,2,N,132,239,1,52,0,0.5,11.7,5.76,0.3,70.26,
2,06-01-2019 10:00,06-01-2019 10:22,3,11.66,1,N,138,230,1,33,0,0.5,7.91,5.76,0.3,47.47,
1,19-01-2019 21:45,19-01-2019 21:55,3,2.9,1,N,50,151,1,11.5,0.5,0.5,3.2,0,0.3,16,
2,21-01-2019 11:49,21-01-2019 12:17,3,10.77,1,N,239,138,1,33,0,0.5,9.89,5.76,0.3,49.45,0
2,23-01-2019 20:39,23-01-2019 20:49,3,1.16,1,N,234,158,1,7.5,0.5,0.5,2.2,0,0.3,11,0
2,28-01-2019 13:23,28-01-2019 13:30,3,1.45,1,N,13,125,1,7,0,0.5,1.56,0,0.3,9.36,0
2,10-01-2019 21:36,10-01-2019 21:41,3,0.9,1,N,164,234,1,5.5,0.5,0.5,0.68,0,0.3,7.48,
1,02-01-2019 20:27,02-01-2019 20:39,3,2.4,1,N,142,141,1,11,0.5,0.5,3.05,0,0.3,15.35,
2,21-01-2019 13:47,21-01-2019 13:52,3,1.21,1,N,107,170,1,6,0,0.5,1,0,0.3,7.8,0
2,17-01-2019 19:05,17-01-2019 19:10,3,1.06,1,N,170,229,1,6,1,0.5,1.56,0,0.3,9.36,
1,26-01-2019 01:39,26-01-2019 01:47,3,1.3,1,N,249,68,1,7.5,0.5,0.5,1.75,0,0.3,10.55,0
2,25-01-2019 06:55,25-01-2019 07:01,3,1.16,1,N,263,237,1,6.5,0,0.5,0.73,0,0.3,8.03,0
2,18-01-2019 21:52,18-01-2019 21:56,3,0.96,1,N,262,140,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,19-01-2019 16:59,19-01-2019 17:04,3,1.98,1,N,236,43,2,7.5,0,0.5,0,0,0.3,8.3,
2,20-01-2019 18:47,20-01-2019 18:54,3,1.34,1,N,264,264,1,7,0,0.5,1.56,0,0.3,9.36,
2,28-01-2019 17:44,28-01-2019 17:54,3,1.54,1,N,141,233,1,8.5,1,0.5,2.06,0,0.3,12.36,0
2,29-01-2019 10:58,29-01-2019 11:33,3,7.49,1,N,48,33,2,29,0,0.5,0,0,0.3,29.8,0
2,29-01-2019 14:04,29-01-2019 14:24,3,6.66,1,N,13,161,2,22.5,0,0.5,0,0,0.3,23.3,0
2,05-01-2019 10:36,05-01-2019 10:42,3,0.91,1,N,90,114,2,5.5,0,0.5,0,0,0.3,6.3,
2,03-01-2019 13:32,03-01-2019 13:42,3,1.6,1,N,164,113,1,8,0,0.5,1,0,0.3,9.8,
1,21-01-2019 02:04,21-01-2019 02:25,3,6.5,1,N,170,181,1,21.5,0.5,0.5,4.55,0,0.3,27.35,0
1,09-01-2019 15:22,09-01-2019 15:34,3,1.6,1,N,236,142,1,9,0,0.5,1.7,0,0.3,11.5,
2,27-01-2019 14:37,27-01-2019 14:45,3,1.47,1,N,239,237,1,8,0,0.5,1.76,0,0.3,10.56,0
1,04-01-2019 05:49,04-01-2019 05:52,3,0.8,1,N,143,142,1,5,0,0.5,1.16,0,0.3,6.96,
2,16-01-2019 15:09,16-01-2019 15:13,3,0.39,1,N,239,239,1,4.5,0,0.5,1.32,0,0.3,6.62,
1,05-01-2019 02:07,05-01-2019 02:09,3,0.3,1,N,107,234,2,3.5,0.5,0.5,0,0,0.3,4.8,
1,04-01-2019 21:20,04-01-2019 21:36,3,5.1,1,N,246,151,1,17.5,0.5,0.5,4.7,0,0.3,23.5,
1,02-01-2019 09:21,02-01-2019 09:59,3,11.6,1,N,230,138,2,40,0,0.5,0,5.76,0.3,46.56,
2,09-01-2019 19:28,09-01-2019 19:32,3,0.73,1,N,107,113,2,5,1,0.5,0,0,0.3,6.8,
1,21-01-2019 23:20,21-01-2019 23:29,3,1.8,1,N,142,100,1,8.5,0.5,0.5,1.95,0,0.3,11.75,0
2,05-01-2019 00:39,05-01-2019 00:45,3,1.98,1,N,162,263,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,23-01-2019 11:34,23-01-2019 11:41,3,0.76,1,N,161,164,1,6,0,0.5,1.02,0,0.3,7.82,0
2,11-01-2019 18:49,11-01-2019 18:55,3,0.89,1,N,170,162,1,6,1,0.5,1.5,0,0.3,9.3,
2,27-01-2019 22:00,27-01-2019 22:04,3,0.92,1,N,141,262,1,5,0.5,0.5,1.26,0,0.3,7.56,0
2,07-01-2019 20:54,07-01-2019 21:02,3,1.14,1,N,170,186,1,7,0.5,0.5,2.08,0,0.3,10.38,
1,04-01-2019 16:58,04-01-2019 17:04,3,0.8,1,N,100,90,1,5.5,1,0.5,1.45,0,0.3,8.75,
2,20-01-2019 02:53,20-01-2019 02:58,3,1.15,1,N,141,263,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
1,18-01-2019 18:06,18-01-2019 18:34,3,4,1,N,163,166,1,20,1,0.5,3.27,0,0.3,25.07,
2,13-01-2019 22:00,13-01-2019 22:16,3,2.88,1,N,125,230,2,13,0.5,0.5,0,0,0.3,14.3,
2,14-01-2019 19:55,14-01-2019 20:13,3,9.59,1,N,138,79,2,27,1,0.5,0,5.76,0.3,34.56,
2,14-01-2019 12:50,14-01-2019 12:57,3,0.85,1,N,164,170,1,6.5,0,0.5,1.82,0,0.3,9.12,
2,08-01-2019 19:00,08-01-2019 19:04,3,0.74,1,N,229,170,1,4.5,1,0.5,1.26,0,0.3,7.56,
1,28-01-2019 14:30,28-01-2019 14:43,3,2,1,N,114,186,1,10.5,0,0.5,2.25,0,0.3,13.55,0
2,18-01-2019 08:40,18-01-2019 08:47,3,0.46,1,N,162,230,2,6,0,0.5,0,0,0.3,6.8,
1,12-01-2019 21:03,12-01-2019 21:32,3,3.4,1,N,234,13,1,19,0.5,0.5,3.7,0,0.3,24,
2,25-01-2019 18:51,25-01-2019 19:21,3,3.33,1,N,141,246,1,19.5,1,0.5,1,0,0.3,22.3,0
2,26-01-2019 14:43,26-01-2019 14:53,3,1.82,1,N,238,143,1,9,0,0.5,1.96,0,0.3,11.76,0
2,01-01-2019 11:45,01-01-2019 11:50,3,1.75,1,N,137,144,1,7.5,0,0.5,2.08,0,0.3,10.38,
2,24-01-2019 01:00,24-01-2019 01:24,3,11.24,1,N,249,127,1,33,0.5,0.5,6.86,0,0.3,41.16,0
2,07-01-2019 15:18,07-01-2019 15:28,3,1.76,1,N,24,239,1,9,0,0.5,2,0,0.3,11.8,
2,22-01-2019 21:37,22-01-2019 21:41,3,0.67,1,N,237,237,1,5,0.5,0.5,1.26,0,0.3,7.56,0
1,28-01-2019 17:06,28-01-2019 17:12,3,0.8,1,N,230,142,1,6,1,0.5,1.95,0,0.3,9.75,0
1,09-01-2019 13:28,09-01-2019 13:42,3,2,1,N,237,234,1,11,0,0.5,1.77,0,0.3,13.57,
1,10-01-2019 18:22,10-01-2019 18:35,3,1.8,1,N,238,263,1,10.5,1,0.5,2.45,0,0.3,14.75,
1,28-01-2019 14:50,28-01-2019 15:07,3,2.9,1,N,238,163,2,14,0,0.5,0,0,0.3,14.8,0
2,13-01-2019 17:46,13-01-2019 17:58,3,1.95,1,N,161,68,1,9.5,0,0.5,2.58,0,0.3,12.88,
1,26-01-2019 19:48,26-01-2019 19:55,3,1.4,1,N,141,162,1,7,0,0.5,1.17,0,0.3,8.97,0
2,25-01-2019 18:33,25-01-2019 18:43,3,0.93,1,N,211,148,2,8,1,0.5,0,0,0.3,9.8,0
2,28-01-2019 22:27,28-01-2019 22:35,3,1.87,1,N,264,264,1,8.5,0.5,0.5,1,0,0.3,10.8,0
2,23-01-2019 22:56,23-01-2019 23:00,3,0.86,1,N,90,125,2,5,0.5,0.5,0,0,0.3,6.3,0
2,01-01-2019 18:51,01-01-2019 18:55,3,1.54,1,N,239,151,1,6.5,0,0.5,1.25,0,0.3,8.55,
2,09-01-2019 22:36,09-01-2019 22:39,3,0.76,1,N,65,49,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,05-01-2019 16:54,05-01-2019 16:58,3,0.33,1,N,234,234,2,4.5,0,0.5,0,0,0.3,5.3,
2,31-01-2019 12:44,31-01-2019 12:56,3,1.35,1,N,186,162,1,8.5,0,0.5,1.86,0,0.3,11.16,0
1,24-01-2019 15:40,24-01-2019 15:47,3,1.1,1,N,263,141,2,6.5,0,0.5,0,0,0.3,7.3,0
1,04-01-2019 18:34,04-01-2019 18:48,3,1.1,1,N,186,161,2,9.5,1,0.5,0,0,0.3,11.3,
1,12-01-2019 12:17,12-01-2019 12:22,3,0.6,1,N,237,236,1,5,0,0.5,0.87,0,0.3,6.67,
2,14-01-2019 12:22,14-01-2019 12:28,3,0.38,1,N,170,137,1,5.5,0,0.5,1.26,0,0.3,7.56,
2,18-01-2019 04:30,18-01-2019 04:40,3,2.94,1,N,48,79,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
1,05-01-2019 02:05,05-01-2019 02:15,3,1.2,1,N,79,148,1,8,0.5,0.5,1,0,0.3,10.3,
2,10-01-2019 23:00,10-01-2019 23:06,3,1.59,1,N,114,107,1,7,0.5,0.5,2.08,0,0.3,10.38,
1,01-01-2019 19:57,01-01-2019 20:12,3,1.1,1,N,170,230,1,10,0.5,0.5,2.25,0,0.3,13.55,
2,16-01-2019 00:27,16-01-2019 00:41,3,3.26,1,N,100,145,1,12.5,0.5,0.5,2,5.76,0.3,21.56,
1,09-01-2019 15:09,09-01-2019 15:22,3,1.2,1,N,236,141,2,9.5,0,0.5,0,0,0.3,10.3,
1,06-01-2019 18:44,06-01-2019 19:10,3,3.5,1,N,229,238,2,18,0,0.5,0,0,0.3,18.8,
2,29-01-2019 22:15,29-01-2019 22:27,3,2.17,1,N,114,87,1,11,0.5,0.5,2,0,0.3,14.3,0
2,09-01-2019 18:47,09-01-2019 19:14,3,6.52,1,N,230,88,1,23.5,1,0.5,5.06,0,0.3,30.36,
2,30-01-2019 00:22,30-01-2019 00:54,3,19.12,1,N,132,33,1,52,0.5,0.5,10.66,0,0.3,63.96,0
1,12-01-2019 23:50,13-01-2019 00:01,3,1.7,1,N,164,229,1,8.5,0.5,0.5,1.95,0,0.3,11.75,
2,26-01-2019 19:01,26-01-2019 19:09,3,0.8,1,N,230,163,1,7,0,0.5,1.56,0,0.3,9.36,0
1,02-01-2019 18:47,02-01-2019 18:53,3,1,1,N,236,237,1,6,1,0.5,1.55,0,0.3,9.35,
2,01-01-2019 04:23,01-01-2019 04:37,3,3.27,1,N,230,79,1,13,0.5,0.5,4.29,0,0.3,18.59,
2,18-01-2019 21:49,18-01-2019 21:57,3,1.1,1,N,113,90,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,15-01-2019 19:22,15-01-2019 19:34,3,2.24,1,N,164,79,1,10,1,0.5,1.18,0,0.3,12.98,
1,29-01-2019 13:04,29-01-2019 13:15,3,1.6,1,N,263,237,2,9,0,0.5,0,0,0.3,9.8,0
2,31-01-2019 09:10,31-01-2019 09:30,3,2.37,1,N,49,62,1,14,0,0.5,0,0,0.3,14.8,0
2,29-01-2019 12:25,29-01-2019 12:30,3,0.64,1,N,113,249,1,5,0,0.5,1.16,0,0.3,6.96,0
2,25-01-2019 18:13,25-01-2019 19:02,3,18.19,2,N,132,230,1,52,4.5,0.5,12.61,5.76,0.3,75.67,0
1,09-01-2019 16:29,09-01-2019 16:33,3,0.4,1,N,239,143,2,4.5,1,0.5,0,0,0.3,6.3,
1,16-01-2019 14:12,16-01-2019 14:58,3,17.5,2,N,132,230,1,52,0,0.5,11.7,5.76,0.3,70.26,
2,03-01-2019 17:51,03-01-2019 17:56,3,0.88,1,N,142,239,2,6,1,0.5,0,0,0.3,7.8,
1,17-01-2019 14:32,17-01-2019 14:57,3,5.5,1,N,87,161,1,21,0,0.5,3.27,0,0.3,25.07,
1,23-01-2019 16:35,23-01-2019 16:42,3,0.5,1,N,249,113,2,6,1,0.5,0,0,0.3,7.8,0
2,18-01-2019 13:39,18-01-2019 13:46,3,0.88,1,N,264,264,1,6,0,0.5,1,0,0.3,7.8,
2,13-01-2019 18:45,13-01-2019 19:03,3,7.37,1,N,132,95,2,22,0,0.5,0,0,0.3,22.8,
2,29-01-2019 19:16,29-01-2019 19:23,3,0.51,1,N,113,114,1,5.5,1,0.5,0.73,0,0.3,8.03,0
1,14-01-2019 13:22,14-01-2019 13:31,3,0.9,1,N,264,264,2,7.5,0,0.5,0,0,0.3,8.3,
1,03-01-2019 19:59,03-01-2019 20:09,3,1.1,1,N,249,234,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
2,25-01-2019 22:13,25-01-2019 22:15,3,0.39,1,N,263,140,1,3.5,0.5,0.5,0.45,0,0.3,5.25,0
2,04-01-2019 10:55,04-01-2019 11:04,3,1.6,1,N,236,239,1,8,0,0.5,1.76,0,0.3,10.56,
1,11-01-2019 09:10,11-01-2019 09:20,3,1.4,1,N,264,264,2,8,0,0.5,0,0,0.3,8.8,
2,15-01-2019 22:53,15-01-2019 23:07,3,3.69,1,N,141,226,1,13,0.5,0.5,4.29,0,0.3,18.59,
2,15-01-2019 10:43,15-01-2019 10:52,3,1.26,1,N,151,166,1,8,0,0.5,1.76,0,0.3,10.56,
1,17-01-2019 04:35,17-01-2019 04:38,3,1.2,1,N,137,224,1,5.5,0.5,0.5,0.02,0,0.3,6.82,
1,20-01-2019 19:57,20-01-2019 20:06,3,1.2,1,N,234,114,1,7.5,0,0.5,1.65,0,0.3,9.95,
2,20-01-2019 23:11,20-01-2019 23:15,3,0.8,1,N,151,24,1,5,0.5,0.5,1.58,0,0.3,7.88,
1,19-01-2019 10:54,19-01-2019 11:01,3,1.4,1,N,79,107,2,7,0,0.5,0,0,0.3,7.8,
2,30-01-2019 19:18,30-01-2019 19:19,3,0.66,1,N,238,24,1,4,1,0.5,1.45,0,0.3,7.25,0
2,10-01-2019 22:54,10-01-2019 23:00,3,1.19,1,N,234,144,1,6.5,0.5,0.5,1.17,0,0.3,8.97,
2,08-01-2019 07:56,08-01-2019 08:03,3,1.02,1,N,43,238,2,7,0,0.5,0,0,0.3,7.8,
2,17-01-2019 04:47,17-01-2019 05:00,3,5.04,1,N,68,24,1,15.5,0.5,0.5,3.36,0,0.3,20.16,
2,25-01-2019 15:22,25-01-2019 15:35,3,1.58,1,N,158,186,1,9.5,0,0.5,2.06,0,0.3,12.36,0
1,24-01-2019 09:28,24-01-2019 09:52,3,1.4,1,N,237,161,2,14.5,0,0.5,0,0,0.3,15.3,0
1,03-01-2019 15:35,03-01-2019 16:02,3,2.7,1,N,163,68,2,17,0,0.5,0,0,0.3,17.8,
2,27-01-2019 11:55,27-01-2019 11:58,3,0.62,1,N,239,238,1,5,0,0.5,1,0,0.3,6.8,0
1,18-01-2019 15:09,18-01-2019 15:12,3,0.4,1,N,43,236,1,4,0,0.5,1.15,0,0.3,5.95,
2,20-01-2019 23:48,21-01-2019 00:02,3,5.55,1,N,50,116,1,18,0.5,0.5,3.86,0,0.3,23.16,
2,16-01-2019 21:01,16-01-2019 21:05,3,0.61,1,N,263,236,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,20-01-2019 16:43,20-01-2019 17:00,3,4.01,1,N,161,166,1,15,0,0.5,3.95,0,0.3,19.75,
2,21-01-2019 11:32,21-01-2019 11:48,3,3.96,1,N,87,158,2,14.5,0,0.5,0,0,0.3,15.3,0
2,26-01-2019 23:13,26-01-2019 23:29,3,2.83,1,N,246,163,2,12.5,0.5,0.5,0,0,0.3,13.8,0
1,12-01-2019 11:30,12-01-2019 11:36,3,1.3,1,N,236,238,1,6.5,0,0.5,1.45,0,0.3,8.75,
1,13-01-2019 19:40,13-01-2019 19:50,3,2.1,1,N,239,263,1,9.5,0,0.5,2.05,0,0.3,12.35,
1,23-01-2019 17:20,23-01-2019 17:31,3,1.1,1,N,163,233,1,8,1,0.5,1.95,0,0.3,11.75,0
2,05-01-2019 17:10,05-01-2019 17:27,3,4.37,1,N,140,79,1,16.5,0,0.5,1.2,0,0.3,18.5,
2,20-01-2019 18:51,20-01-2019 18:57,3,1.12,1,N,262,141,1,6.5,0,0.5,1,0,0.3,8.3,
2,14-01-2019 16:02,14-01-2019 16:08,3,1.06,1,N,142,43,1,5.5,1,0.5,1.46,0,0.3,8.76,
1,04-01-2019 13:47,04-01-2019 13:59,3,1.9,1,N,152,151,1,9.5,0,0.5,2.05,0,0.3,12.35,
2,21-01-2019 09:57,21-01-2019 10:08,3,1.65,1,N,161,48,1,9,0,0.5,2.45,0,0.3,12.25,0
2,07-01-2019 19:13,07-01-2019 19:18,3,1.17,1,N,170,234,1,6,1,0.5,1.56,0,0.3,9.36,
2,18-01-2019 10:57,18-01-2019 11:52,3,4.6,1,N,236,114,2,32,0,0.5,0,0,0.3,32.8,
2,15-01-2019 17:43,15-01-2019 17:51,3,2,1,N,140,74,1,8.5,1,0.5,3.09,0,0.3,13.39,
2,31-01-2019 08:40,31-01-2019 08:46,3,0.73,1,N,236,236,2,5.5,0,0.5,0,0,0.3,6.3,0
2,13-01-2019 01:25,13-01-2019 01:33,3,2.39,1,N,229,79,1,9,0.5,0.5,1,0,0.3,11.3,
1,13-01-2019 10:55,13-01-2019 10:58,3,0.6,1,N,263,236,1,4.5,0,0.5,1.05,0,0.3,6.35,
2,24-01-2019 08:33,24-01-2019 09:00,3,2.78,1,N,229,186,1,17.5,0,0.5,5.49,0,0.3,23.79,0
1,05-01-2019 14:16,05-01-2019 14:19,3,0.4,1,N,237,263,1,4,0,0.5,0.95,0,0.3,5.75,
2,01-01-2019 17:19,01-01-2019 17:27,3,0.6,1,N,163,141,2,5.5,0,0.5,0,0,0.3,6.3,
2,20-01-2019 12:08,20-01-2019 12:13,3,0.83,1,N,229,141,1,5,0,0.5,0.87,0,0.3,6.67,
1,17-01-2019 13:47,17-01-2019 13:57,3,1.3,1,N,237,263,1,8,0,0.5,0,0,0.3,8.8,
2,03-01-2019 18:43,03-01-2019 18:53,3,1.85,1,N,142,151,1,9,1,0.5,1.62,0,0.3,12.42,
2,14-01-2019 08:05,14-01-2019 08:13,3,0.71,1,N,186,48,2,6.5,0,0.5,0,0,0.3,7.3,
2,02-01-2019 07:49,02-01-2019 07:53,3,0.87,1,N,41,74,2,5,0,0.5,0,0,0.3,5.8,
2,20-01-2019 09:20,20-01-2019 09:27,3,1.71,1,N,113,186,1,7.5,0,0.5,1.66,0,0.3,9.96,
2,06-01-2019 14:03,06-01-2019 14:09,3,1.01,1,N,148,107,1,6,0,0.5,1.7,0,0.3,8.5,
2,01-01-2019 03:15,01-01-2019 03:19,3,1.75,1,N,238,166,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
1,11-01-2019 15:38,11-01-2019 15:49,3,1.4,1,N,143,238,2,8.5,0,0.5,0,0,0.3,9.3,
1,11-01-2019 14:27,11-01-2019 14:45,3,6.6,1,N,161,261,1,21,0,0.5,5.45,0,0.3,27.25,
2,20-01-2019 09:03,20-01-2019 09:14,3,2.07,1,N,161,246,2,9.5,0,0.5,0,0,0.3,10.3,
1,01-01-2019 19:26,01-01-2019 19:35,3,1.2,1,N,170,161,2,7,0,0.5,0,0,0.3,7.8,
2,04-01-2019 08:15,04-01-2019 08:23,3,1.56,1,N,239,163,1,7.5,0,0.5,1.66,0,0.3,9.96,
2,18-01-2019 22:27,18-01-2019 22:34,3,1.69,1,N,142,151,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,29-01-2019 20:37,29-01-2019 20:52,3,2.19,1,N,161,249,1,11.5,0.5,0.5,3.2,0,0.3,16,0
2,19-01-2019 01:08,19-01-2019 01:11,3,0.54,1,N,90,158,1,4.5,0.5,0.5,1.16,0,0.3,6.96,
1,12-01-2019 23:33,12-01-2019 23:50,3,2.2,1,N,79,170,1,12,0.5,0.5,1,0,0.3,14.3,
1,18-01-2019 16:28,18-01-2019 16:34,3,0.9,1,N,143,142,1,6,1,0.5,1.55,0,0.3,9.35,
1,10-01-2019 07:45,10-01-2019 07:49,3,1,1,N,238,142,1,5.5,0,0.5,1,0,0.3,7.3,
2,06-01-2019 08:33,06-01-2019 08:43,3,2.15,1,N,151,142,2,9.5,0,0.5,0,0,0.3,10.3,
1,09-01-2019 13:35,09-01-2019 14:09,3,6.6,1,N,143,129,1,26,0,0.5,3,0,0.3,29.8,
2,27-01-2019 21:25,27-01-2019 21:30,3,0.84,1,N,68,249,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,21-01-2019 16:52,21-01-2019 16:55,3,0.68,1,N,234,186,2,4.5,0,0.5,0,0,0.3,5.3,0
2,13-01-2019 15:54,13-01-2019 16:02,3,1.1,1,N,237,163,2,6.5,0,0.5,0,0,0.3,7.3,
2,29-01-2019 21:46,29-01-2019 22:08,3,3.73,1,N,186,261,1,16,0.5,0.5,3.46,0,0.3,20.76,0
2,30-01-2019 08:15,30-01-2019 08:22,3,0.55,1,N,141,140,2,6,0,0.5,0,0,0.3,6.8,0
2,28-01-2019 22:07,28-01-2019 22:16,3,2.26,1,N,100,125,1,9.5,0.5,0.5,2.7,0,0.3,13.5,0
2,16-01-2019 20:14,16-01-2019 20:20,3,1.16,1,N,239,236,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,07-01-2019 19:26,07-01-2019 19:33,3,1.14,1,N,263,140,1,7,1,0.5,2.2,0,0.3,11,
2,14-01-2019 23:09,14-01-2019 23:13,3,0.77,1,N,74,42,2,5,0.5,0.5,0,0,0.3,6.3,
2,19-01-2019 03:23,19-01-2019 03:29,3,1.49,1,N,144,79,1,7,0.5,0.5,0,0,0.3,8.3,
2,16-01-2019 20:43,16-01-2019 20:50,3,0.76,1,N,186,48,1,6,0.5,0.5,1,0,0.3,8.3,
1,26-01-2019 18:06,26-01-2019 18:44,3,15.4,2,N,132,170,1,52,0,0.5,11.7,5.76,0.3,70.26,0
2,24-01-2019 19:29,24-01-2019 19:42,3,2.35,1,N,237,107,1,10,1,0.5,1.77,0,0.3,13.57,0
2,04-01-2019 16:52,04-01-2019 16:59,3,1.82,1,N,140,170,1,8,1,0.5,1.96,0,0.3,11.76,
2,23-01-2019 20:54,23-01-2019 21:07,3,2.07,1,N,161,246,1,10,0.5,0.5,2.82,0,0.3,14.12,0
2,02-01-2019 22:22,02-01-2019 22:26,3,0.96,1,N,162,107,1,5,0.5,0.5,1.26,0,0.3,7.56,
1,29-01-2019 11:47,29-01-2019 12:02,3,1.9,1,N,142,246,2,11,0,0.5,0,0,0.3,11.8,0
2,26-01-2019 13:08,26-01-2019 13:34,3,8.98,1,N,7,68,1,28,0,0.5,2,5.76,0.3,38.51,0
